what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336404910092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404910550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404914547
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336404917089
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336404918781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336404920115
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336404923288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404937991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404938560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404940233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404971361
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336404975264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336404975434
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1336404976495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336404977360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336404978889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404982443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404997672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336404999363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336405007054
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336405010000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336405018825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336405025131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336405028252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336405028686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336405038274
