what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406265493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406265784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406269493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406278274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406279386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406289927
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336406291211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406296834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406310665
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406318049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406325829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406326237
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406328739
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406328890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406329038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1336406329521
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1336406330305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406331773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406332322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406337523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406349654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406352928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406390866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406404320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1336406415414
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1336406415875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406417284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406417783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406419224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406419630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406451693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336406454891
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406455008
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406455048
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336406455060
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406456676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406460517
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1336406464942
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1336406465178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406466009
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336406467448
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406469455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406474159
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336406475586
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336406477375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1336406483833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1336406483999
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406484556
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406484814
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406485357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406487242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406487897
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406488051
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406488494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406489403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406494145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406496424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406519004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406528292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406563014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406572895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406573187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336406577281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336406577975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336406578455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336406578827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406579491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336406621266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406642955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406646447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406662205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406668695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406669003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406672513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336406680001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1336406682072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406685395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1336406692509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336406692965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336406695357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406704495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406705293
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406705894
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406706269
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406706965
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406707678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336406708329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406709315
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406712437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406714238
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336406715523
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1336406718959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406719884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406722014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406732220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406738007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406739705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406742731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406754260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406754776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406759822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406761328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406779217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336406787834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336406787968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406788290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406788571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406796089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406799842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406802015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406809725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336406839934
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1336406842237
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406846037
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406846197
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1336406847187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1336406847360
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1336406847525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406849608
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406849997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406850164
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406850524
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336406850698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406851074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406868480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406869037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406872580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406877168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406886491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336406895315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406895576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336406918486
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336406921327
