what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"gtk",1336161088616
locale,sysinfo,,,"nl_NL",1336161088616
processors,sysinfo,,,"8",1336161088616
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1336161088616
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1336161088616
java.specification.name,sysinfo,,,"Java Platform API Specification",1336161088616
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336161088616
java.specification.version,sysinfo,,,"1.6",1336161088616
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1336161088616
java.version,sysinfo,,,"1.6.0_24",1336161088616
java.vm.info,sysinfo,,,"mixed mode",1336161088616
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1336161088616
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336161088616
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336161088616
java.vm.specification.version,sysinfo,,,"1.0",1336161088616
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1336161088616
java.vm.version,sysinfo,,,"20.0-b12",1336161088616
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.5.0.r37x201112291019,"com.google.gdt.eclipse.designer.hosted.lib",1336161088617
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.6.0.v201205021203-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1336161088709
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336161088734
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336161088742
started,bundle,com.google.gdt.eclipse.maven,2.6.0.v201205021203-rel-r37,"com.google.gdt.eclipse.maven",1336161089025
started,bundle,com.google.gdt.eclipse.suite,2.6.0.v201205021203-rel-r37,"com.google.gdt.eclipse.suite",1336161089051
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336161089251
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336161089254
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1336161089265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336161089513
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1336161089688
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1336161089691
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1336161089723
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1336161089779
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1336161089779
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336161089796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336161089948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336161092666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336161092849
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1336161093702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336161093771
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1336161093778
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1336161093882
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1336161094600
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1336161094906
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1336161094907
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1336161094916
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1336161094917
error,log,,,"Could not create action delegate for id: com.google.gdt.eclipse.managedapis.popupMenu.project.apiImportProjectAction",1336161094956
error,log,,,"Internal plug-in action delegate error on creation.",1336161094957
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1336161095130
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336161095195
executed,command,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui.command.UpdateCommand",1336161097636
