what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336416586937
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336416592497
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1336416593071
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1336416594563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416610010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416652413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416653738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416659834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416670453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416670840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416672864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416693968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416695665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416697315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336416699998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336416700744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416714577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336416742660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336416776996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336416784350
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1336416788430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336416790618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336416796789
