what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1336216178848
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1336216178867
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1336216179237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336216179544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336216182089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216183576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216189198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216196192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216233470
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1336216234685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336216234739
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1336216241817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336216242686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336216243197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216248655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216249535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336216251064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336216261929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216262489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216342345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216346323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216515909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336216528420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216528961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336216541766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336216543780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336216551162
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336216552854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336216553047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336216553212
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336216553360
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1336216553504
